label,text;
"jijik,""kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan — marcus aurelius""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius.""";
"jijik,""kata marcus aurelius: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh — marcus aurelius""";
"sedih,""peringatan marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"netral,""jangan merasa terluka, dan kamu tidak akan terluka. pesan marcus aurelius.""";
"netral,""jiwa menjadi terwarnai oleh warna pikiranmu. pesan marcus aurelius. — marcus aurelius, meditations""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius""";
kaget,marcus aurelius berkata: takut akan perubahan. pesan marcus aurelius;
"sedih,""seperti kata marcus aurelius: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok — marcus aurelius""";
"marah,""setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya. karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah. pesan marcus aurelius.""";
cape,kata marcus aurelius: lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat. demikian pesan sang filsuf
"cape,""hiduplah dengan bijak: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan""";
"marah,""kata marcus aurelius: pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun""";
"cape,""kata-kata bijak marcus aurelius: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan""";
"takut,""seperti kata marcus aurelius: marcus aurelius berkata: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup""";
"netral,""marcus aurelius berkata: pilihlah untuk tidak terluka, dan kamu tidak akan merasakannya. jangan merasa terluka, dan kamu tidak akan terluka""";
"sedih,""renungkan: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya — marcus aurelius, meditations""";
"sedih,""renungkan: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"takut,""kata marcus aurelius: marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. demikian pesan sang filsuf""";
kaget,renungkan: dapatkah proses penting terjadi tanpa sesuatu yang berubah;
"jijik,""marcus aurelius mengingatkan: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu — marcus aurelius""";
"cape,""[aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan. pesan marcus aurelius."""
"sedih,""kata marcus aurelius: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam. cintailah tangan yang takdir berikan padamu dan mainkanlah seperti milikmu sendiri, karena apakah yang lebih cocok""";
"takut,""marcus aurelius berkata: marcus aurelius mengingatkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — marcus aurelius, meditations""";
netral,kata marcus aurelius: mengapa memikirkan keberadaan sesuatu yang merepotkan. demikian pesan sang filsuf.;
cape,lihatlah ke dalam dirimu; ada sumber kekuatan yang akan selalu muncul jika kamu terus melihat — filsuf stoa
"netral,""hiduplah dengan bijak: tanggung jawab kepemimpinan adalah bekerja dengan cerdas dengan apa yang diberikan, dan jangan membuang waktu memimpikan dunia orang-orang yang sempurna dan pilihan yang sempurna""";
"kaget,""dalam meditations, marcus aurelius menulis: takut akan perubahan? tetapi apa yang bisa ada tanpa itu? apa yang lebih dekat dengan hati alam? bisakah kamu mandi air panas dan meninggalkan kayu bakar seperti itu? makan makanan tanpa mengubahnya? dapatkah proses penting terjadi tanpa sesuatu yang berubah? tidak bisa kamu lihat? itu sama saja dengan kamu - dan sama pentingnya bagi alam — marcus aurelius""";
netral,tidak bisa kamu lihat. pesan marcus aurelius.;
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati. demikian pesan sang filsuf.""";
kaget,dapatkah proses penting terjadi tanpa sesuatu yang berubah. demikian pesan sang filsuf;
"marah,""kata-kata bijak marcus aurelius: seberapa banyak waktu yang dia dapatkan yang tidak memandang kemarahan dan ketidaksenangan tentang sesuatu, karena itu sama sekali tidak peduli""";
marah,hiduplah dengan bijak: berapa banyak lebih berat akibat kemarahan dibandingkan penyebabnya;
"jijik,""kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan — marcus aurelius""";
"marah,""marcus aurelius berkata: setiap kali seseorang melakukan kesalahan terhadapmu, segera pertimbangkan apa pemikiran tentang yang baik atau jahat yang mereka miliki dalam melakukannya""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati — filsuf stoa. — marcus aurelius, meditations — marcus aurelius""";
"senang,""berikut adalah aturan untuk diingat di masa depan, ketika sesuatu merayu kamu untuk merasa pahit: bukan 'ini adalah kemalangan,' tetapi 'menanggung ini dengan baik adalah keberuntungan baik.' sebuah pelajaran berharga.. demikian pesan sang filsuf.""";
"netral,""kata-kata bijak marcus aurelius: tidak ada tindakan sembarangan, tidak ada yang tidak didasarkan pada prinsip-prinsip mendasar""";
"cape,""hiduplah dengan bijak: terimalah tanpa kesombongan, lepaskan tanpa perjuangan — marcus aurelius""";
"kaget,""marcus aurelius berkata: marcus aurelius mengingatkan: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. demikian pesan sang filsuf""";
netral,renungkan: jangan malu untuk membutuhkan bantuan. kamu memiliki tugas untuk dipenuhi seperti seorang prajurit di tembok pertempuran. jadi apa jika kamu terluka dan tidak bisa naik tanpa bantuan prajurit lain. demikian pesan sang filsuf.;
"netral,""tanggung jawab kepemimpinan adalah bekerja dengan cerdas dengan apa yang diberikan, dan jangan membuang waktu memimpikan dunia orang-orang yang sempurna dan pilihan yang sempurna sebuah pelajaran berharga.""";
"sedih,""biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
"sedih,""peringatan marcus aurelius: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
netral,yang ketiga saja benar-benar milikmu. pesan marcus aurelius.;
"senang,""mencintai hanya apa yang terjadi, apa yang sudah ditentukan — marcus aurelius — marcus aurelius, meditations""";
netral,jiwa menjadi terwarnai oleh warna pikiranmu sebuah pelajaran berharga.;
"marah,""kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli. itulah nasihat marcus aurelius. — marcus aurelius, meditations""";
"marah,""karena ketika kamu melihat itu, kamu akan merasa kasihan, bukan heran atau marah. pesan marcus aurelius.""";
kaget,marcus aurelius berkata: takut akan perubahan. demikian pesan sang filsuf.;
"jijik,""kata marcus aurelius: kebaikan hati adalah tak terkalahkan, tetapi hanya jika itu tulus, tanpa kepura-puraan atau pemalsuan. apa yang dapat dilakukan orang jahat terhadapmu jika kamu terus menunjukkan kebaikan hati dan, jika diberi kesempatan, dengan lembut menunjukkan di mana mereka salah - tepat saat mereka mencoba menyakitimu""";
"cape,""kata marcus aurelius: penting bagi anda untuk ingat bahwa perhatian yang anda berikan pada setiap tindakan harus sebanding dengan nilainya, karena itu tidak akan membuatmu lelah dan menyerah, jika kamu tidak sibuk dengan hal-hal yang lebih kecil daripada yang seharusnya diizinkan — marcus aurelius, meditations""";
"kaget,""seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — filsuf stoa. — marcus aurelius, meditations""";
"jijik,""marcus aurelius berkata: marcus aurelius mengingatkan: jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan""";
"cape,""kata marcus aurelius: sadarilah ini, dan kamu akan menemukan kekuatan — marcus aurelius""";
"sedih,""dalam meditations, marcus aurelius menulis: biarkanlah setiap hal yang akan kamu lakukan, katakan, atau niatkan, seperti milik seorang yang akan mati""";
senang,jangan buang waktu lagi untuk bertengkar tentang seperti apa seharusnya seorang pria baik — marcus aurelius;
"sedih,""marcus aurelius berkata: seperti kata marcus aurelius: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"sedih,""marcus aurelius berkata: dalam meditations, marcus aurelius menulis: jangan kembali ke filsafat sebagai pembimbing, tapi sebagai pasien mencari bantuan untuk mata yang sakit, atau perban untuk luka bakar, atau dari salep. dengan cara ini, kamu akan mematuhi alasan tanpa menampilkannya dan merasa nyaman dalam perawatannya""";
"kaget,""marcus aurelius berkata: peringatan marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga. demikian pesan sang filsuf""";
"cape,""terimalah tanpa kesombongan, lepaskan tanpa perjuangan""";
"netral,""peringatan marcus aurelius: pahami akhirnya bahwa kamu memiliki sesuatu di dalam dirimu yang lebih kuat dan ilahi daripada yang menyebabkan gairah tubuh dan menarikmu seperti boneka semata. pikiran apa sekarang yang menduduki pikiran saya? bukan kah takut, curiga, keinginan, atau sesuatu seperti itu — marcus aurelius, meditations""";
"sedih,""kata marcus aurelius: pikirkanlah hidup yang telah kamu jalani sampai sekarang sebagai berakhir, dan sebagai seorang yang sudah mati, lihatlah apa yang masih tersisa sebagai bonus dan hiduplah sesuai dengan alam — marcus aurelius""";
"takut,""renungkan: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. pesan marcus aurelius""";
"jijik,""jika seseorang dapat menunjukkan kepadaku bahwa apa yang saya pikirkan atau lakukan tidak benar, saya akan dengan senang hati berubah, karena saya mencari kebenaran, yang tidak pernah merugikan siapa pun secara sungguh-sungguh. itu orang yang terus berada dalam penipuan diri dan ketidaktahuan yang merugikan. itulah nasihat marcus aurelius""";
"cape,""renungkan: [aku belajar] membaca dengan tekun";" tidak puas dengan pengetahuan yang ringan dan dangkal, dan tidak cepat setuju dengan hal-hal yang umum dibicarakan — marcus aurelius, meditations"""
"marah,""kata-kata bijak marcus aurelius: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli — marcus aurelius, meditations""";
"takut,""marcus aurelius berkata: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa""";
"takut,""seperti kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup. itulah nasihat marcus aurelius""";
"netral,""pikiran yang terbebas dari gairah adalah benteng yang tidak dapat ditembus - seseorang tidak memiliki tempat perlindungan yang lebih aman selamanya — marcus aurelius, meditations""";
"marah,""seringkali ketidakadilan terletak pada apa yang tidak kamu lakukan, bukan hanya pada apa yang kamu lakukan. pesan marcus aurelius.""";
"cape,""marcus aurelius mengingatkan: sadarilah ini, dan kamu akan menemukan kekuatan""";
"netral,""hiduplah dengan bijak: tidak ada tindakan sembarangan, tidak ada yang tidak didasarkan pada prinsip-prinsip mendasar""";
"kaget,""peringatan marcus aurelius: seni hidup lebih mirip bergulat daripada menari, karena hidup yang berkelas memerlukan persiapan untuk menghadapi dan menahan serangan yang tiba-tiba dan tak terduga — marcus aurelius""";
"marah,""kata marcus aurelius: kamu tidak boleh memberi keadaan kekuasaan untuk membangkitkan kemarahan, karena mereka sama sekali tidak peduli""";
"marah,""hiduplah dengan kebenaran dan keadilan, toleran terhadap mereka yang tidak benar atau tidak adil. itulah nasihat marcus aurelius.. demikian pesan sang filsuf.""";
"takut,""kata marcus aurelius: bukan kematian yang seharusnya membuat seorang pria takut, tetapi dia seharusnya takut untuk tidak pernah mulai hidup — filsuf stoa""";
"marah,""kata-kata bijak marcus aurelius: pertahankan daftar di hadapan pikiranmu tentang mereka yang terbakar kemarahan dan kekecewaan terhadap sesuatu, bahkan yang paling terkenal karena kesuksesan, kemalangan, perbuatan jahat, atau prestasi istimewa apa pun. kemudian tanyakan pada dirimu sendiri, bagaimana hasilnya? asap dan debu, materi dongeng sederhana yang berusaha menjadi legenda — marcus aurelius, meditations""";
